id,name,description,unitOfMeasurement,observationType,observedArea,phenomenonTime,resultTime,thing_id,sensor_id,observedproperty_id
89,Light Sensor_89,A datastream that provides the measurements from aLight Sensor_89 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",89,89,89
90,Motion Sensor_90,A datastream that provides the measurements from aMotion Sensor_90 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",90,90,90
91,Motion Sensor_91,A datastream that provides the measurements from aMotion Sensor_91 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",91,91,91
92,Pressure Sensor_92,A datastream that provides the measurements from aPressure Sensor_92 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",92,92,92
93,Light Sensor_93,A datastream that provides the measurements from aLight Sensor_93 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",93,93,93
94,Motion Sensor_94,A datastream that provides the measurements from aMotion Sensor_94 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",94,94,94
95,Light Sensor_95,A datastream that provides the measurements from aLight Sensor_95 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",95,95,95
96,CO2 Sensor_96,A datastream that provides the measurements from aCO2 Sensor_96 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",96,96,96
97,Temperature Sensor_97,A datastream that provides the measurements from aTemperature Sensor_97 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",97,97,97
98,Temperature Sensor_98,A datastream that provides the measurements from aTemperature Sensor_98 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",98,98,98
99,Humidity Sensor_99,A datastream that provides the measurements from aHumidity Sensor_99 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",99,99,99
100,Light Sensor_100,A datastream that provides the measurements from aLight Sensor_100 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",100,100,100
101,CO2 Sensor_101,A datastream that provides the measurements from aCO2 Sensor_101 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",101,101,101
102,Pressure Sensor_102,A datastream that provides the measurements from aPressure Sensor_102 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",102,102,102
103,Pressure Sensor_103,A datastream that provides the measurements from aPressure Sensor_103 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",103,103,103
104,Temperature Sensor_104,A datastream that provides the measurements from aTemperature Sensor_104 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",104,104,104
105,CO2 Sensor_105,A datastream that provides the measurements from aCO2 Sensor_105 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",105,105,105
106,Light Sensor_106,A datastream that provides the measurements from aLight Sensor_106 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",106,106,106
107,Motion Sensor_107,A datastream that provides the measurements from aMotion Sensor_107 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",107,107,107
108,CO2 Sensor_108,A datastream that provides the measurements from aCO2 Sensor_108 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",108,108,108
109,Light Sensor_109,A datastream that provides the measurements from aLight Sensor_109 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",109,109,109
110,Motion Sensor_110,A datastream that provides the measurements from aMotion Sensor_110 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",110,110,110
111,Motion Sensor_111,A datastream that provides the measurements from aMotion Sensor_111 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",111,111,111
112,Pressure Sensor_112,A datastream that provides the measurements from aPressure Sensor_112 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",112,112,112
113,Motion Sensor_113,A datastream that provides the measurements from aMotion Sensor_113 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",113,113,113
114,Motion Sensor_114,A datastream that provides the measurements from aMotion Sensor_114 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",114,114,114
115,Light Sensor_115,A datastream that provides the measurements from aLight Sensor_115 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",115,115,115
116,Pressure Sensor_116,A datastream that provides the measurements from aPressure Sensor_116 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",116,116,116
117,Pressure Sensor_117,A datastream that provides the measurements from aPressure Sensor_117 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",117,117,117
118,Light Sensor_118,A datastream that provides the measurements from aLight Sensor_118 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",118,118,118
119,Light Sensor_119,A datastream that provides the measurements from aLight Sensor_119 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",119,119,119
120,Motion Sensor_120,A datastream that provides the measurements from aMotion Sensor_120 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",120,120,120
121,Temperature Sensor_121,A datastream that provides the measurements from aTemperature Sensor_121 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",121,121,121
122,Pressure Sensor_122,A datastream that provides the measurements from aPressure Sensor_122 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",122,122,122
123,CO2 Sensor_123,A datastream that provides the measurements from aCO2 Sensor_123 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",123,123,123
124,CO2 Sensor_124,A datastream that provides the measurements from aCO2 Sensor_124 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",124,124,124
125,CO2 Sensor_125,A datastream that provides the measurements from aCO2 Sensor_125 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",125,125,125
126,Pressure Sensor_126,A datastream that provides the measurements from aPressure Sensor_126 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",126,126,126
127,CO2 Sensor_127,A datastream that provides the measurements from aCO2 Sensor_127 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",127,127,127
128,Motion Sensor_128,A datastream that provides the measurements from aMotion Sensor_128 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",128,128,128
