id,name,description,unitOfMeasurement,observationType,observedArea,phenomenonTime,resultTime,thing_id,sensor_id,observedproperty_id
83,Motion Sensor_83,A datastream that provides the measurements from aMotion Sensor_83 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,97,30,76
84,Temperature Sensor_84,A datastream that provides the measurements from aTemperature Sensor_84 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,140,163,12
85,Temperature Sensor_85,A datastream that provides the measurements from aTemperature Sensor_85 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,199,44,167
86,Motion Sensor_86,A datastream that provides the measurements from aMotion Sensor_86 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,88,151,96
87,Humidity Sensor_87,A datastream that provides the measurements from aHumidity Sensor_87 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,29,173,120
88,Light Sensor_88,A datastream that provides the measurements from aLight Sensor_88 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,124,114,133
89,Humidity Sensor_89,A datastream that provides the measurements from aHumidity Sensor_89 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,156,123,58
90,Light Sensor_90,A datastream that provides the measurements from aLight Sensor_90 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,103,110,164
91,Motion Sensor_91,A datastream that provides the measurements from aMotion Sensor_91 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,168,61,104
92,CO2 Sensor_92,A datastream that provides the measurements from aCO2 Sensor_92 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,185,177,101
93,Temperature Sensor_93,A datastream that provides the measurements from aTemperature Sensor_93 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,97,146,17
94,Pressure Sensor_94,A datastream that provides the measurements from aPressure Sensor_94 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,139,29,34
95,CO2 Sensor_95,A datastream that provides the measurements from aCO2 Sensor_95 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,4,116,88
96,CO2 Sensor_96,A datastream that provides the measurements from aCO2 Sensor_96 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,88,36,191
97,Light Sensor_97,A datastream that provides the measurements from aLight Sensor_97 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,31,174,57
98,Pressure Sensor_98,A datastream that provides the measurements from aPressure Sensor_98 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,136,182,84
99,CO2 Sensor_99,A datastream that provides the measurements from aCO2 Sensor_99 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,178,36,152
100,CO2 Sensor_100,A datastream that provides the measurements from aCO2 Sensor_100 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,93,55,88
101,Pressure Sensor_101,A datastream that provides the measurements from aPressure Sensor_101 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,59,35,31
102,Light Sensor_102,A datastream that provides the measurements from aLight Sensor_102 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,63,5,32
103,Temperature Sensor_103,A datastream that provides the measurements from aTemperature Sensor_103 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,175,67,142
104,CO2 Sensor_104,A datastream that provides the measurements from aCO2 Sensor_104 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,92,70,194
105,CO2 Sensor_105,A datastream that provides the measurements from aCO2 Sensor_105 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,47,33,51
106,Humidity Sensor_106,A datastream that provides the measurements from aHumidity Sensor_106 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,199,138,29
107,Humidity Sensor_107,A datastream that provides the measurements from aHumidity Sensor_107 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,124,149,184
108,Light Sensor_108,A datastream that provides the measurements from aLight Sensor_108 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,49,82,122
109,Motion Sensor_109,A datastream that provides the measurements from aMotion Sensor_109 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,109,155,91
110,CO2 Sensor_110,A datastream that provides the measurements from aCO2 Sensor_110 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,196,141,60
111,Light Sensor_111,A datastream that provides the measurements from aLight Sensor_111 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,4,170,2
112,Motion Sensor_112,A datastream that provides the measurements from aMotion Sensor_112 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,123,68,22
113,Motion Sensor_113,A datastream that provides the measurements from aMotion Sensor_113 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,4,81,34
114,Temperature Sensor_114,A datastream that provides the measurements from aTemperature Sensor_114 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,40,137,96
115,CO2 Sensor_115,A datastream that provides the measurements from aCO2 Sensor_115 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,161,147,187
116,Light Sensor_116,A datastream that provides the measurements from aLight Sensor_116 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,198,99,43
117,Light Sensor_117,A datastream that provides the measurements from aLight Sensor_117 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,181,43,169
118,CO2 Sensor_118,A datastream that provides the measurements from aCO2 Sensor_118 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,46,147,199
119,Light Sensor_119,A datastream that provides the measurements from aLight Sensor_119 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,120,87,59
120,Pressure Sensor_120,A datastream that provides the measurements from aPressure Sensor_120 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,139,180,134
121,Light Sensor_121,A datastream that provides the measurements from aLight Sensor_121 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,91,70,56
122,Humidity Sensor_122,A datastream that provides the measurements from aHumidity Sensor_122 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,29,152,144
123,Temperature Sensor_123,A datastream that provides the measurements from aTemperature Sensor_123 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,145,189,60
